order_id,product_id,add_to_cart_order,reordered
381641,13870,6,1
381641,46990,7,1
381641,16797,8,0
382260,14704,1,0
382260,5876,2,1
382260,34635,3,1
382260,40804,4,1
382260,32843,5,1
382260,21150,6,1
382260,22035,7,1
382260,6975,8,1
382260,26706,9,1
382260,37687,10,1
382260,46642,11,1
382260,21137,12,1
382260,13525,13,0
382260,21195,14,0
382717,44189,1,1
382717,3389,2,1
382717,42743,3,1
382717,5258,4,1
382717,26767,5,1
383053,46572,1,0
383053,16213,2,1
383053,34386,3,1
383053,3114,4,1
383053,19863,5,1
383053,27356,6,1
383053,44368,7,0
383053,8955,8,0
383053,39993,9,0
383053,4939,10,0
383053,16419,11,1
383439,17157,1,1
383501,10559,1,0
383501,48871,2,0
383501,22275,3,1
383501,24852,4,1
383501,47792,5,1
383501,48205,6,1
383501,18767,7,1
383501,40817,8,1
383501,4347,9,1
383501,8506,10,1
383501,33200,11,1
383501,25513,12,1
383537,19057,1,1
383537,18465,2,1
383537,29311,3,0
383537,23236,4,0
383537,45150,5,0
383537,29405,6,0
383537,24082,7,0
383537,20082,8,1
383537,48642,9,0
383692,40706,1,1
383692,15290,2,1
383692,16349,3,1
383692,18465,4,1
383692,31268,5,1
383692,47977,6,0
383692,2966,7,0
383692,26604,8,1
385544,35503,1,0
385544,13176,2,0
385544,5115,3,1
385544,21137,4,0
385544,28199,5,0
385544,47626,6,0
385544,26209,7,0
385544,28842,8,1
385889,16262,1,1
385889,43086,2,1
385889,30391,3,1
385889,37067,4,1
385889,46667,5,1
385889,33000,6,1
385889,15899,7,1
385889,39375,8,0
385889,14914,9,1
385889,30919,10,1
385889,28880,11,0
385889,7509,12,0
385889,3957,13,1
385889,34243,14,1
385889,5876,15,0
385889,42169,16,1
385889,16837,17,1
386187,4311,1,1
386187,41651,2,1
386187,23965,3,1
386187,19784,4,1
386187,48183,5,1
386187,23067,6,1
386187,28993,7,1
386187,30106,8,1
386187,25890,9,1
386187,26124,10,1
386187,823,11,0
386187,8620,12,1
386187,36854,13,0
386581,8518,1,0
386581,47766,2,1
386581,8424,3,1
386581,43961,4,1
386581,19677,5,1
386581,6193,6,1
386581,44632,7,0
386581,32139,8,0
386581,18234,9,0
386581,4656,10,0
386581,37646,11,1
386798,41803,1,1
386798,31506,2,0
386798,43352,3,1
386798,32888,4,1
386798,29993,5,1
386798,41290,6,0
386798,5386,7,0
386798,4920,8,0
387025,27750,1,0
387025,20383,2,0
387025,28204,3,0
387025,13650,4,0
387025,5450,5,0
387025,30489,6,0
387025,5161,7,0
387025,21903,8,0
387025,17985,9,0
387025,49683,10,1
387025,26209,11,0
387025,47185,12,0
387025,35939,13,0
387025,26604,14,0
387025,4920,15,0
387025,34608,16,0
387025,42315,17,0
387025,28849,18,0
387025,31242,19,0
387025,8518,20,0
387025,35561,21,0
387025,32734,22,0
387025,34049,23,0
387025,5912,24,0
387025,47626,25,0
387319,47209,1,1
387319,5818,2,1
387319,34262,3,1
387319,21137,4,1
387319,44514,5,0
387319,18135,6,0
387319,37067,7,0
387319,31343,8,1
387319,49585,9,0
389113,8571,1,1
389113,43352,2,1
389113,17302,3,1
389113,5258,4,1
389122,49683,1,1
389122,18027,2,1
389122,42768,3,1
389122,30489,4,1
389122,21385,5,1
389122,31506,6,0
389122,31717,7,1
389122,39732,8,1
389122,8671,9,0
389122,24838,10,0
389122,10960,11,0
389122,8006,12,0
391003,48370,1,0
391003,44449,2,0
391003,34358,3,0
391003,33754,4,1
391003,33787,5,1
391003,14536,6,1
391003,10494,7,1
391003,29487,8,1
391003,44142,9,1
391003,43772,10,1
391003,21938,11,1
391003,29240,12,1
391003,27514,13,1
391003,21553,14,1
391003,21927,15,1
391003,45683,16,1
391003,2408,17,1
391003,13838,18,1
392069,30391,1,0
392069,8518,2,1
392069,24184,3,1
392069,2295,4,0
392069,21938,5,0
392069,26283,6,0
392069,31717,7,0
392069,34126,8,1
392069,9781,9,0
392069,47209,10,0
392069,3896,11,0
392069,16479,12,0
392069,11712,13,0
392069,44359,14,1
392069,43961,15,0
392069,41220,16,1
393928,7295,1,1
393928,35762,2,1
393928,23413,3,1
393928,13617,4,0
393928,43227,5,0
393928,22754,6,1
393928,40310,7,1
393928,41950,8,1
393928,26396,9,0
393928,365,10,1
393928,4749,11,1
393928,25740,12,0
394389,29529,1,0
394389,9076,2,0
394389,22885,3,0
394389,31802,4,0
394437,36615,1,1
394437,6427,2,1
394437,45905,3,1
394437,12606,4,1
394437,23178,5,0
394437,42111,6,1
394437,22474,7,1
394437,38714,8,0
394437,48940,9,0
394437,294,10,0
394437,7332,11,0
395345,25466,1,1
395345,24852,2,1
395345,432,3,1
395345,20166,4,1
395642,31610,1,1
395642,47209,2,1
395642,881,3,0
395642,44152,4,1
395642,9534,5,0
395642,3040,6,0
395642,4778,7,1
395642,27796,8,1
396008,2481,1,0
396008,33198,2,1
396008,5077,3,0
396008,48043,4,0
396008,30720,5,0
396008,39844,6,1
396008,42633,7,0
396008,46179,8,0
396008,17858,9,1
396336,48726,1,1
396336,2716,2,1
396336,45210,3,1
396336,6187,4,0
396336,48585,5,0
396336,23236,6,0
396336,34034,7,0
396336,45007,8,1
396336,29987,9,1
396336,25005,10,0
396336,31717,11,1
396336,20114,12,1
396336,47626,13,0
396336,27104,14,1
396336,21903,15,1
396336,10749,16,1
396336,40706,17,1
398164,31651,1,1
398164,32403,2,1
398164,13378,3,1
398164,28413,4,1
398164,20776,5,0
398164,34466,6,0
398433,5716,1,1
398433,35269,2,0
398433,39275,3,0
398433,16797,4,0
398433,19691,5,0
398433,19767,6,0
398433,17207,7,1
398433,39534,8,0
398433,37687,9,0
398433,7131,10,0
400576,18362,1,1
400576,33120,2,1
400576,36735,3,1
400576,20995,4,1
400576,27695,5,0
400576,42110,6,0
400576,48395,7,0
400576,33438,8,0
400576,11520,9,1
400576,37687,10,1
400576,21137,11,0
400576,47626,12,0
400576,8277,13,0
400576,21038,14,0
400576,14858,15,0
400576,38758,16,0
400576,20282,17,0
400938,15741,1,1
400938,31572,2,1
400938,21137,3,1
400938,48679,4,1
400938,5212,5,1
400938,24221,6,1
400957,21903,1,1
400957,34197,2,0
400957,49478,3,1
400957,23288,4,0
400957,12193,5,0
400957,39928,6,0
400957,47042,7,0
400957,44142,8,0
400957,47626,9,0
400957,20608,10,0
401865,29662,1,1
401865,95,2,1
401865,29627,3,1
401865,36554,4,1
401865,21616,5,1
401865,33290,6,1
401865,30290,7,1
401865,8021,8,1
401865,3835,9,1
401865,40960,10,1
401865,37141,11,1
401865,29996,12,1
401865,21938,13,0
401865,32717,14,1
401865,15357,15,0
401865,17980,16,1
401865,41694,17,1
401865,35217,18,1
401865,30391,19,1
401865,1240,20,1
401865,19706,21,0
401865,26604,22,1
401865,39557,23,0
401865,17400,24,0
401865,42265,25,0
401865,10621,26,1
401865,22950,27,1
402172,34243,1,1
402172,13176,2,1
402172,8277,3,1
402172,22825,4,0
402172,41220,5,1
402172,28985,6,1
402172,27437,7,1
402172,7175,8,0
402172,41540,9,1
402172,40706,10,1
402295,9893,1,0
402295,38025,2,0
402295,48440,3,1
402295,1247,4,0
402295,40136,5,0
402295,23067,6,0
402295,29553,7,0
402295,46434,8,0
402295,8260,9,0
402295,44457,10,0
403023,44594,1,1
403023,38602,2,1
403023,41803,3,1
403023,18709,4,1
403023,9634,5,1
403023,19305,6,0
403023,27757,7,1
403035,16797,1,1
403035,43352,2,1
403035,21288,3,0
403035,42834,4,1
404481,47766,1,1
404481,47626,2,1
404481,34744,3,0
404481,34278,4,0
404481,3454,5,0
404481,2846,6,0
404481,19057,7,0
404481,41238,8,1
404481,15359,9,0
404481,27104,10,0
404481,43099,11,0
404481,36437,12,0
404481,26030,13,0
404481,49381,14,0
404481,7728,15,0
404481,24890,16,0
404481,43789,17,1
404481,42625,18,0
404481,1500,19,0
404481,2016,20,0
404481,17929,21,0
404481,33401,22,0
404481,18432,23,0
404481,31387,24,1
404481,26665,25,0
404481,36326,26,0
404481,15484,27,0
404481,13891,28,0
404481,4422,29,1
405836,31506,1,0
406624,19173,1,0
406624,6647,2,1
406624,44799,3,1
406624,40969,4,0
406624,43352,5,1
406624,48527,6,1
406624,31717,7,1
406624,33198,8,1
406624,48825,9,0
406624,29487,10,1
406624,40310,11,0
406624,260,12,1
406624,24184,13,0
407010,32478,1,1
407010,49235,2,1
407010,196,3,1
407010,22469,4,1
407010,36472,5,1
407010,11759,6,1
407027,5415,1,1
407027,10764,2,1
407027,45345,3,0
407027,2299,4,1
407027,34757,5,1
408743,39408,1,0
408743,24852,2,0
408743,10957,3,0
408743,9458,4,0
408743,19953,5,0
408743,49265,6,0
408743,7736,7,0
408743,26646,8,0
409723,43545,1,1
409723,5450,2,1
409723,45066,3,1
409723,44683,4,1
409723,18117,5,1
409723,30482,6,1
409723,36287,7,0
409723,45007,8,1
409723,5818,9,1
409723,25890,10,1
409723,20754,11,0
409723,42216,12,0
409723,45103,13,0
410530,43928,1,1
410530,30391,2,0
410530,21903,3,1
410530,24852,4,1
410530,16797,5,1
410530,42736,6,1
410530,39275,7,0
410530,11005,8,0
410530,25890,9,0
410530,44359,10,1
410530,5499,11,1
410530,35887,12,1
410530,13431,13,1
410530,2447,14,0
410530,34335,15,0
410530,24964,16,1
410530,13852,17,0
410530,47626,18,1
410887,16768,1,0
410887,48205,2,0
410887,14634,3,0
410887,19076,4,0
410887,7736,5,0
410887,20708,6,0
410887,33747,7,0
410887,4481,8,0
410887,34969,9,0
410887,48364,10,0
410887,43857,11,0
411254,32093,1,0
411254,36695,2,1
411254,21573,3,1
411449,47766,1,1
411449,37215,2,1
411449,38974,3,1
411449,26384,4,0
411449,27016,5,0
411449,30183,6,0
411449,5296,7,1
411449,31848,8,0
411449,22454,9,0
411449,31338,10,1
411966,13388,1,1
411966,35537,2,1
411966,41406,3,1
411966,14104,4,1
411966,45832,5,1
411966,43154,6,0
411966,38578,7,0
411966,13018,8,0
412802,23504,1,0
412802,21948,2,0
412802,24759,3,0
412802,26209,4,0
415642,11071,1,0
415642,47818,2,0
415642,44632,3,1
415642,13176,4,1
415642,9076,5,1
415642,31471,6,1
415840,35824,1,1
415840,17568,2,0
415840,1000,3,0
415840,16759,4,1
415840,47626,5,1
415840,8518,6,1
415840,13780,7,0
415840,5450,8,1
415840,30391,9,1
415840,29487,10,0
415840,26209,11,1
415840,24830,12,1
415840,40604,13,0
415840,24852,14,1
415840,6532,15,1
415840,5212,16,1
415840,14491,17,1
415840,40723,18,1
415840,14010,19,1
415840,16797,20,1
415840,13661,21,1
415840,5134,22,1
415840,38452,23,1
415840,38456,24,1
415840,30035,25,0
415840,46820,26,0
416127,3215,1,0
416127,2120,2,0
416127,21948,3,0
416127,46056,4,0
416181,12863,1,1
416181,24852,2,1
416181,1463,3,1
416181,36011,4,1
416181,34386,5,1
416181,2240,6,1
416181,41290,7,1
416181,5782,8,1
416181,42969,9,1
416181,15174,10,1
416181,29905,11,1
416181,6912,12,1
416181,36058,13,0
416181,25466,14,0
416181,38948,15,1
416181,10650,16,0
416181,36689,17,0
416181,34769,18,0
416181,21635,19,0
416181,311,20,0
416181,10734,21,0
416181,34362,22,0
416181,14474,23,0
416181,5716,24,0
416181,4390,25,0
416181,28647,26,0
416181,33651,27,0
416181,48667,28,0
416181,10892,29,0
416181,5785,30,0
416305,49610,1,1
416305,17794,2,1
416305,41271,3,1
416305,23094,4,0
416305,20127,5,0
416305,20670,6,0
416305,31555,7,0
416305,13198,8,1
416305,8193,9,1
416305,36164,10,0
416305,28985,11,1
416305,10749,12,1
416305,34358,13,1
416305,29116,14,0
416305,19057,15,1
416305,24852,16,1
416305,5479,17,1
416305,2537,18,1
416305,44359,19,0
416305,33642,20,1
416305,35108,21,1
416305,19625,22,0
416305,33722,23,0
416305,47626,24,1
416305,25890,25,0
416305,8518,26,1
416305,40706,27,1
416305,48697,28,1
416414,36406,1,1
416414,23576,2,1
416414,45774,3,1
416414,11143,4,1
416414,33543,5,1
416414,42513,6,0
416414,24549,7,0
416414,36183,8,1
416414,28373,9,1
416414,11481,10,1
416414,47766,11,1
416414,45066,12,1
416414,21150,13,1
416414,23854,14,1
416414,12576,15,1
416414,44035,16,1
416414,7206,17,1
416414,15613,18,1
416414,41149,19,1
416414,45970,20,1
416414,14720,21,1
416414,36333,22,0
416414,1112,23,1
416414,49318,24,1
416414,43445,25,1
416414,9618,26,1
416414,15557,27,1
416414,9424,28,1
416414,44632,29,1
416414,38622,30,1
416414,11520,31,1
416414,2535,32,0
420649,24852,1,1
420649,23888,2,1
420649,25503,3,0
420649,36144,4,1
420649,29487,5,0
420649,40338,6,1
420649,30391,7,1
420649,28993,8,1
420649,28647,9,1
420649,40490,10,0
420649,36170,11,1
423933,47766,1,1
423933,44632,2,1
423933,2966,3,0
423933,27172,4,0
423933,28132,5,1
423933,23288,6,0
423933,32293,7,0
426006,12322,1,1
426006,23713,2,0
426006,43835,3,0
426006,13078,4,0
427122,2616,1,0
427122,2974,2,0
427122,20711,3,1
427235,13176,1,1
427235,35343,2,1
427235,46047,3,1
427235,36011,4,1
427235,21626,5,1
427235,10609,6,0
427235,34137,7,1
427235,41624,8,0
427235,13107,9,0
427235,19087,10,0
427235,6020,11,0
427333,12606,1,1
427333,48559,2,1
427333,37646,3,1
427333,21614,4,1
427333,3599,5,1
427333,23379,6,0
427333,43726,7,1
427333,25020,8,1
427333,37215,9,0
427333,47211,10,0
427577,45123,1,0
427577,46844,2,0
427577,17334,3,0
427577,45161,4,1
427577,30696,5,1
427577,27903,6,0
427577,27323,7,0
427577,19254,8,1
427577,29578,9,1
427577,37164,10,0
427577,26397,11,0
427577,46650,12,0
427712,20082,1,1
427712,5479,2,1
427712,47209,3,1
427712,37067,4,1
427712,22825,5,1
427712,39877,6,1
427712,25659,7,1
427712,21267,8,1
427712,30489,9,1
427712,17461,10,1
427712,47626,11,1
427712,41757,12,1
427712,9127,13,1
427712,1090,14,1
427712,16589,15,1
427712,28842,16,1
427712,28769,17,0
427712,21403,18,1
427712,1408,19,1
427712,40706,20,1
427712,14992,21,1
427712,42315,22,0
427712,45073,23,0
427712,28574,24,0
427712,38609,25,0
427712,21137,26,1
427712,32579,27,1
427712,21903,28,1
427712,49191,29,0
428001,17316,1,1
428001,4274,2,0
428001,23385,3,0
428001,23634,4,0
428001,26032,5,0
428001,38205,6,0
428001,446,7,0
428001,43504,8,1
428001,12456,9,1
428001,5212,10,1
428001,24830,11,1
428001,31717,12,1
428001,37385,13,1
428001,34126,14,1
428001,30830,15,1
428001,20588,16,1
428001,29051,17,1
428001,24009,18,1
428001,3767,19,0
428001,35646,20,0
428001,20383,21,1
428001,18232,22,1
428001,43908,23,1
428001,30505,24,1
428001,10369,25,1
428001,21775,26,1
428001,26717,27,1
428001,48697,28,1
428001,12193,29,1
428001,1416,30,1
428001,28826,31,0
428001,6721,32,0
428001,3638,33,0
428001,2452,34,0
428001,33884,35,0
428001,41665,36,1
428001,13535,37,0
428001,40706,38,1
428001,8518,39,1
428001,47209,40,1
428001,15455,41,1
428001,3627,42,0
428001,6292,43,0
428001,35939,44,1
428001,12118,45,0
428001,32429,46,1
428001,7010,47,0
428001,46667,48,0
428001,35838,49,0
428001,10385,50,1
428001,40342,51,0
428001,21903,52,0
428001,34824,53,1
428001,44359,54,1
428001,11199,55,0
428001,11072,56,0
428001,36389,57,0
428001,26483,58,0
428001,49383,59,0
428001,45264,60,1
428001,19048,61,0
428001,436,62,0
428001,29669,63,0
428001,26096,64,0
428001,21137,65,0
428001,260,66,0
428265,13176,1,1
428265,15689,2,0
428265,43961,3,0
428315,42536,1,1
428315,35108,2,0
428315,24852,3,0
428315,14218,4,0
428315,42265,5,0
428315,44359,6,0
428315,19678,7,0
428315,16823,8,0
428315,27966,9,0
428315,5077,10,0
428315,41658,11,1
428315,1511,12,0
428315,45535,13,0
428315,890,14,0
428315,16145,15,0
428315,21903,16,0
428315,45007,17,1
428315,9000,18,0
428315,24964,19,0
428315,34969,20,0
428315,25705,21,1
428315,45,22,0
428315,47766,23,0
428315,41259,24,1
428897,13176,1,1
428897,47766,2,1
428897,13219,3,1
428897,18027,4,1
428897,20113,5,1
428897,46969,6,0
428897,11352,7,1
429065,39180,1,1
429065,24852,2,1
429065,16797,3,1
429065,8277,4,1
429065,29594,5,1
429065,40571,6,1
429065,24535,7,1
429065,39928,8,1
429065,43961,9,1
429065,30391,10,1
429065,25936,11,1
429065,1896,12,1
429065,18234,13,1
429065,28373,14,0
430245,32420,1,1
430245,10132,2,1
430245,21137,3,1
430245,22963,4,1
430245,4920,5,1
430245,42265,6,1
430245,26790,7,1
430245,39578,8,1
430245,37067,9,1
430245,27695,10,1
430245,24850,11,1
430245,36085,12,1
430245,44479,13,1
430245,48255,14,0
430245,36679,15,0
430245,25043,16,0
430435,43504,1,1
430435,23044,2,1
430435,35951,3,1
430435,2452,4,1
430435,29270,5,1
430435,13660,6,1
430435,39877,7,1
430435,45999,8,1
430435,14467,9,1
430435,35561,10,1
431204,9285,1,1
431204,11365,2,1
431927,196,1,1
431927,12341,2,1
431927,13575,3,1
431927,16797,4,1
431927,7252,5,1
433723,13176,1,1
433723,4428,2,1
433723,35951,3,1
433723,19660,4,1
433723,47209,5,1
433723,41950,6,0
433723,35946,7,1
433723,28824,8,0
433723,23543,9,1
433723,21385,10,0
433723,25533,11,1
433754,8277,1,0
433754,34126,2,0
433754,18696,3,0
433754,46667,4,0
433754,47209,5,1
433754,21405,6,1
433754,29987,7,0
433754,13176,8,1
433754,32691,9,0
434289,3599,1,0
434289,35108,2,1
434289,27845,3,1
434289,47144,4,0
434289,5746,5,1
434289,27086,6,1
434289,34551,7,1
434289,45061,8,1
434289,5691,9,0
434289,8424,10,1
434289,27104,11,1
434289,25890,12,1
434289,37646,13,0
434289,5383,14,1
434712,32599,1,0
434712,23623,2,0
434712,32568,3,0
434712,35761,4,0
434712,18461,5,0
435165,49131,1,0
435165,22159,2,0
435165,1017,3,0
435165,27690,4,1
435165,47766,5,0
435165,17461,6,1
435165,5449,7,1
435165,48679,8,1
435165,22825,9,1
435165,13870,10,1
435165,5322,11,1
435165,25718,12,0
435165,46979,13,0
435165,39182,14,0
435165,36183,15,0
435165,2311,16,0
437220,18818,1,1
437220,7963,2,1
437220,28458,3,1
437220,15712,4,1
437220,6747,5,1
437220,27193,6,0
437220,35721,7,0
437220,16465,8,0
437519,17200,1,1
437519,45788,2,1
437519,17794,3,1
437519,49075,4,1
437519,21709,5,1
437519,23695,6,1
437519,39275,7,0
437519,5785,8,1
437519,21616,9,1
437519,40706,10,1
437519,45104,11,1
437519,14650,12,1
437519,39877,13,1
437519,24852,14,1
437519,21903,15,0
437519,4544,16,0
437519,8555,17,0
437519,25718,18,0
439007,22935,1,0
439007,24964,2,1
439007,34126,3,1
439007,8357,4,0
439007,12488,5,0
439007,8277,6,0
440157,8230,1,1
440157,14803,2,1
440157,19677,3,1
440157,27662,4,0
440157,8087,5,0
440157,32927,6,1
440157,2622,7,0
440157,27544,8,0
442002,26369,1,1
442002,18389,2,1
442002,28289,3,1
442002,21616,4,1
442002,45007,5,1
442002,9000,6,1
442002,13176,7,1
442002,43789,8,1
442153,38533,1,1
442153,32360,2,1
442153,30340,3,0
442153,42460,4,0
442153,21333,5,1
442153,28199,6,0
442153,21137,7,0
442153,48527,8,0
442153,6867,9,1
442615,47209,1,1
442615,20114,2,1
442615,26209,3,1
442615,41165,4,0
442615,5127,5,0
442615,1890,6,1
443701,29287,1,0
443701,32757,2,0
443701,25087,3,0
443701,38294,4,0
443701,27104,5,0
443701,8929,6,0
443701,24799,7,0
444064,34044,1,1
444064,20754,2,1
444064,4367,3,1
444481,24852,1,1
444481,48205,2,1
444481,16797,3,1
444481,16464,4,1
444481,34668,5,1
445084,12779,1,1
445084,34993,2,0
445084,38751,3,0
445084,32277,4,0
445084,13889,5,0
445084,21137,6,0
445084,24489,7,1
445137,38273,1,0
445137,44422,2,1
445137,12638,3,0
445137,42585,4,1
445137,9741,5,1
445763,14408,1,1
445763,17807,2,1
445763,22489,3,1
445763,4942,4,1
445763,39108,5,0
445900,3308,1,1
445900,27663,2,1
445900,13176,3,1
445900,39928,4,0
445900,44632,5,1
445900,44980,6,0
445900,12312,7,0
445900,18091,8,0
448597,24852,1,1
448597,41950,2,1
448597,47766,3,1
448597,45066,4,1
448597,30489,5,1
448597,2067,6,1
448597,19006,7,1
448597,1103,8,1
448597,42244,9,1
448597,28169,10,1
448597,39275,11,1
448597,47225,12,1
448597,5640,13,1
448597,13733,14,1
448597,31394,15,1
448597,36076,16,1
448597,18689,17,1
448597,12614,18,1
448597,46654,19,1
448597,43961,20,1
448597,44359,21,1
448597,2537,22,1
448597,16797,23,1
448597,8424,24,0
448597,30391,25,0
448916,20574,1,1
448916,47766,2,1
448916,37687,3,1
448916,14945,4,1
448916,32843,5,1
448916,21417,6,1
448916,13176,7,1
448916,13338,8,1
448916,41950,9,1
448916,17461,10,1
449196,49235,1,1
449196,24852,2,1
449196,18531,3,1
449196,40593,4,1
449196,21405,5,1
449196,10644,6,1
449506,24389,1,1
449506,7644,2,1
449506,11123,3,1
449506,44595,4,1
449506,27323,5,1
449506,21553,6,1
449506,21333,7,1
449923,22353,1,1
449923,22876,2,1
449923,39877,3,1
449923,2992,4,1
449923,21903,5,1
449923,27695,6,1
449923,35919,7,1
449923,18027,8,1
449923,28123,9,1
449923,24830,10,1
449923,14233,11,1
449923,23579,12,1
449923,31275,13,1
449923,38264,14,0
449923,18963,15,0
450372,31506,1,0
450372,19048,2,0
450372,22935,3,1
450372,17794,4,1
450372,39877,5,0
450372,39558,6,1
450372,48190,7,0
450372,28849,8,0
450372,7021,9,0
450372,890,10,0
450372,12797,11,0
450372,42697,12,0
450372,32691,13,0
450666,20114,1,0
450666,46522,2,0
450666,38693,3,1
450666,39812,4,1
451177,24952,1,1
451177,47516,2,1
451177,15399,3,1
451177,40332,4,1
451177,15424,5,1
451177,39046,6,1
451177,32828,7,0
451177,40542,8,1
451177,28720,9,1
451177,26763,10,1
451659,35249,1,0
451659,43920,2,0
451659,44912,3,0
451659,42736,4,1
451659,24489,5,1
451659,36929,6,0
451659,49533,7,0
451659,46804,8,1
451659,19749,9,0
451659,40593,10,0
451659,28572,11,1
451659,47626,12,1
451659,43194,13,1
451659,32052,14,1
451659,37173,15,1
452138,45570,1,1
452138,28420,2,1
452138,17461,3,1
452138,21903,4,1
452138,6000,5,0
452138,34044,6,1
452138,5132,7,0
452138,42265,8,1
452138,46979,9,0
452138,22935,10,1
452138,33731,11,1
452138,39013,12,0
452138,7021,13,1
452138,22395,14,1
452138,40706,15,1
452138,8955,16,1
452138,37524,17,1
453285,6979,1,1
453285,18881,2,0
453285,29127,3,0
453285,9186,4,0
453285,46900,5,0
453285,40516,6,0
453285,28289,7,1
453285,13853,8,0
453285,19006,9,0
453907,6099,1,1
453907,24852,2,1
453907,39408,3,1
453907,33614,4,1
453907,31573,5,1
453907,12817,6,1
453907,47965,7,1
453907,16897,8,1
453907,25469,9,1
453907,18949,10,1
453907,19658,11,1
453907,14788,12,1
453907,42307,13,0
453907,35221,14,0
453907,18524,15,0
453907,16826,16,0
453907,34841,17,0
453907,6352,18,0
453907,33521,19,0
455499,3957,1,1
455499,19820,2,1
455499,117,3,1
455499,24838,4,1
455499,35951,5,1
455499,21288,6,1
455499,47441,7,1
455636,38689,1,1
455636,16759,2,1
455636,13176,3,1
455636,21903,4,1
455636,47780,5,1
455636,31506,6,1
455706,11777,1,1
455706,47626,2,1
455706,40706,3,1
455706,5451,4,0
455864,33199,1,0
455864,20678,2,0
455864,11008,3,0
455864,47163,4,1
455864,43441,5,0
455864,41133,6,0
455864,35424,7,0
455864,20381,8,0
455864,31553,9,0
455864,8424,10,1
455864,13966,11,1
455864,43565,12,1
455864,11461,13,0
455864,5450,14,0
455864,29487,15,1
455864,14096,16,1
455864,35722,17,0
455864,4562,18,0
455864,10613,19,0
455864,22359,20,0
455864,10193,21,0
455864,36962,22,0
455864,37145,23,1
455864,5077,24,0
455864,2120,25,1
455864,22660,26,0
455864,4966,27,0
455864,10527,28,0
456185,47209,1,1
456185,27511,2,1
