order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
502801,51866,prior,9,2,18,3.0
2248428,51866,prior,10,6,10,4.0
2267967,51866,prior,11,4,18,5.0
2529951,51866,prior,12,0,10,24.0
2862581,51866,prior,13,0,11,7.0
1670716,51866,prior,14,4,17,11.0
86949,51866,prior,15,5,8,8.0
3110947,51866,prior,16,1,16,3.0
1912774,51866,prior,17,5,18,4.0
2330666,51866,prior,18,4,19,13.0
456207,51866,prior,19,5,17,8.0
2253974,51866,prior,20,0,19,9.0
2207222,51866,prior,21,4,18,4.0
92552,51866,prior,22,2,20,12.0
173786,51866,prior,23,4,19,2.0
2559761,51866,prior,24,2,7,5.0
531880,51866,prior,25,1,13,13.0
3027485,51866,prior,26,1,19,28.0
197078,51866,prior,27,0,21,6.0
1148530,51866,train,28,0,13,14.0
1702309,51876,prior,1,1,9,
876661,51876,prior,2,5,11,11.0
136296,51876,prior,3,4,8,13.0
2175877,51876,prior,4,1,9,11.0
1282876,51876,prior,5,2,10,8.0
2633948,51876,prior,6,4,8,9.0
113943,51876,prior,7,2,16,5.0
1500749,51876,prior,8,1,12,20.0
1908170,51876,prior,9,6,15,19.0
717433,51876,prior,10,0,14,8.0
194709,51876,prior,11,6,11,6.0
1359975,51876,prior,12,4,10,5.0
1047469,51876,prior,13,1,8,11.0
3271909,51876,prior,14,5,11,11.0
2110916,51876,prior,15,6,19,15.0
1705113,51876,prior,16,5,16,6.0
433011,51876,prior,17,1,16,3.0
1002645,51876,prior,18,4,10,3.0
2657647,51876,prior,19,6,9,2.0
3033555,51876,prior,20,1,14,2.0
1465617,51876,prior,21,3,18,2.0
2288043,51876,prior,22,1,11,12.0
2829595,51876,prior,23,5,16,11.0
912942,51876,prior,24,1,13,10.0
2274418,51876,prior,25,3,12,9.0
1831307,51876,prior,26,6,22,3.0
1363672,51876,prior,27,5,11,6.0
247030,51876,prior,28,2,10,4.0
2237458,51876,prior,29,2,10,0.0
1864895,51876,prior,30,2,14,14.0
553842,51876,prior,31,6,11,4.0
2262304,51876,prior,32,6,11,0.0
1432049,51876,prior,33,2,10,3.0
3337062,51876,prior,34,5,18,10.0
2517106,51876,prior,35,6,15,8.0
746599,51876,prior,36,3,11,4.0
3287383,51876,prior,37,1,16,5.0
894075,51876,prior,38,4,10,10.0
2035609,51876,prior,39,1,16,11.0
2822265,51876,prior,40,1,19,7.0
709733,51876,prior,41,3,14,2.0
2607574,51876,prior,42,1,9,12.0
1900913,51876,prior,43,4,19,3.0
2143310,51876,prior,44,1,12,4.0
1886950,51876,prior,45,1,12,14.0
987647,51876,prior,46,0,9,6.0
1681881,51876,prior,47,2,11,16.0
2339325,51876,train,48,0,14,5.0
3391241,51889,prior,1,5,15,
765070,51889,prior,2,6,14,1.0
1693000,51889,prior,3,5,13,6.0
302534,51889,prior,4,4,15,20.0
1016386,51889,prior,5,5,16,8.0
2227667,51889,prior,6,4,15,6.0
911213,51889,train,7,5,19,1.0
663621,51913,prior,1,5,19,
636730,51913,prior,2,5,18,7.0
2189622,51913,prior,3,5,19,21.0
2113029,51913,prior,4,5,19,7.0
1923216,51913,prior,5,3,20,5.0
1881671,51913,train,6,2,18,20.0
1163286,51932,prior,1,3,13,
2214767,51932,prior,2,5,11,2.0
2244228,51932,prior,3,1,10,3.0
1939475,51932,prior,4,5,6,11.0
3009454,51932,prior,5,4,11,6.0
2623577,51932,prior,6,6,13,16.0
1970173,51932,prior,7,4,9,5.0
1362777,51932,prior,8,1,11,18.0
1721490,51932,prior,9,1,12,30.0
1853368,51932,prior,10,5,11,30.0
180682,51932,prior,11,4,9,6.0
1087263,51932,prior,12,2,12,5.0
2751608,51932,prior,13,3,13,8.0
2955164,51932,prior,14,1,11,5.0
448465,51932,prior,15,3,11,2.0
2823900,51932,prior,16,5,10,2.0
1198916,51932,prior,17,0,13,9.0
1029537,51932,prior,18,3,13,3.0
2602108,51932,prior,19,3,9,7.0
1719507,51932,prior,20,1,21,12.0
1434169,51932,prior,21,5,11,18.0
3313847,51932,train,22,2,12,4.0
1674565,51978,prior,1,1,19,
3200263,51978,prior,2,5,22,11.0
2418139,51978,prior,3,3,18,12.0
2292239,51978,prior,4,4,18,1.0
2192824,51978,prior,5,4,16,7.0
13346,51978,prior,6,3,8,6.0
3390506,51978,prior,7,4,17,8.0
2051953,51978,prior,8,0,20,17.0
2374025,51978,prior,9,4,20,4.0
2178409,51978,train,10,2,22,5.0
1646363,51994,prior,1,5,20,
2048088,51994,prior,2,4,13,13.0
1369384,51994,prior,3,2,6,26.0
3241193,51994,prior,4,6,12,30.0
1001905,51994,prior,5,6,16,0.0
1504750,51994,prior,6,2,23,10.0
158857,51994,prior,7,2,22,14.0
106738,51994,prior,8,0,21,12.0
927512,51994,prior,9,5,11,19.0
2103767,51994,prior,10,6,19,1.0
3019415,51994,prior,11,2,22,10.0
1662936,51994,prior,12,2,8,21.0
3151918,51994,prior,13,5,20,3.0
1872986,51994,prior,14,6,10,8.0
1418564,51994,prior,15,5,10,6.0
1327438,51994,prior,16,3,15,5.0
20135,51994,prior,17,6,12,24.0
2138656,51994,prior,18,4,7,5.0
1681914,51994,prior,19,0,7,3.0
1193254,51994,prior,20,3,10,17.0
1671097,51994,prior,21,5,6,9.0
3026823,51994,prior,22,0,17,16.0
2626817,51994,prior,23,1,22,8.0
494349,51994,prior,24,6,13,12.0
1203581,51994,prior,25,1,10,23.0
1710945,51994,prior,26,5,1,4.0
2044731,51994,train,27,6,11,8.0
1728384,52047,prior,1,1,22,
2537565,52047,prior,2,5,9,30.0
1855569,52047,prior,3,6,13,22.0
1834650,52047,prior,4,0,23,30.0
253235,52047,prior,5,0,8,14.0
86837,52047,prior,6,3,14,30.0
1663980,52047,prior,7,4,11,30.0
1723609,52047,train,8,0,16,30.0
2347998,52103,prior,1,2,10,
122778,52103,prior,2,5,12,17.0
1954781,52103,prior,3,4,16,30.0
2043519,52103,prior,4,1,20,30.0
643664,52103,prior,5,5,16,4.0
2500969,52103,prior,6,0,21,2.0
91438,52103,prior,7,1,17,29.0
3148510,52103,prior,8,1,16,30.0
1659933,52103,train,9,4,14,30.0
2612059,52203,prior,1,0,12,
1685793,52203,prior,2,3,17,3.0
2579563,52203,prior,3,4,16,8.0
3301657,52203,prior,4,0,12,10.0
1499893,52203,prior,5,0,13,7.0
2664435,52203,prior,6,0,10,7.0
719587,52203,prior,7,0,10,0.0
3288347,52203,prior,8,2,14,9.0
1692639,52203,prior,9,6,14,11.0
1567101,52203,prior,10,0,11,1.0
2517387,52203,prior,11,3,12,17.0
1593281,52203,prior,12,6,12,17.0
443196,52203,prior,13,5,10,20.0
2828995,52203,prior,14,0,15,23.0
3025192,52203,prior,15,5,12,30.0
1164503,52203,prior,16,0,12,16.0
737457,52203,train,17,0,13,0.0
12631,52222,prior,1,5,23,
2551422,52222,prior,2,4,19,20.0
1927111,52222,prior,3,5,16,8.0
1488755,52222,prior,4,3,10,12.0
860240,52222,prior,5,3,22,14.0
3356064,52222,prior,6,6,18,10.0
1075822,52222,prior,7,6,17,7.0
1652864,52222,prior,8,0,10,8.0
3186509,52222,prior,9,3,17,3.0
1958768,52222,prior,10,0,21,4.0
2013125,52222,prior,11,6,22,6.0
2157644,52222,prior,12,5,11,6.0
1847028,52222,prior,13,0,22,9.0
124363,52222,prior,14,0,11,7.0
1856962,52222,prior,15,5,23,5.0
2042080,52222,prior,16,3,21,12.0
1481706,52222,prior,17,4,15,8.0
2417397,52222,prior,18,2,19,5.0
1397308,52222,prior,19,2,10,7.0
3264668,52222,prior,20,2,23,7.0
2512240,52222,prior,21,5,21,3.0
1947548,52222,train,22,0,11,9.0
430870,52286,prior,1,0,16,
1567226,52286,prior,2,2,16,30.0
1209262,52286,prior,3,1,19,6.0
2748836,52286,prior,4,4,16,24.0
2272334,52286,prior,5,6,11,23.0
2832804,52286,prior,6,3,20,4.0
1575501,52286,prior,7,1,2,5.0
734672,52286,prior,8,4,12,3.0
421814,52286,prior,9,2,14,5.0
1101808,52286,prior,10,0,18,5.0
1127492,52286,prior,11,1,17,1.0
3096060,52286,prior,12,2,21,8.0
2369079,52286,prior,13,3,18,8.0
431297,52286,prior,14,1,18,12.0
2204796,52286,prior,15,0,15,6.0
2773410,52286,prior,16,2,17,16.0
1955815,52286,prior,17,1,14,30.0
2035455,52286,prior,18,4,15,3.0
2552211,52286,prior,19,4,13,7.0
3193735,52286,prior,20,1,20,30.0
3381021,52286,prior,21,1,20,0.0
732751,52286,prior,22,3,20,2.0
2217032,52286,prior,23,5,15,9.0
1164592,52286,prior,24,1,22,17.0
249293,52286,train,25,2,14,30.0
1305713,52305,prior,1,6,18,
1605975,52305,prior,2,3,14,11.0
1974963,52305,prior,3,3,18,7.0
1133122,52305,prior,4,2,17,30.0
394389,52305,train,5,4,12,30.0
3248781,52333,prior,1,0,22,
1270094,52333,prior,2,1,8,30.0
85322,52333,prior,3,1,10,28.0
3001898,52333,train,4,4,9,30.0
1674359,52378,prior,1,0,15,
2628476,52378,prior,2,0,15,0.0
2755023,52378,prior,3,3,10,10.0
470686,52378,prior,4,4,15,22.0
2335771,52378,prior,5,4,17,30.0
767305,52378,prior,6,2,10,12.0
3152647,52378,prior,7,0,17,30.0
821307,52378,train,8,2,22,30.0
1596861,52457,prior,1,6,12,
2667215,52457,prior,2,2,16,30.0
1131581,52457,prior,3,0,13,26.0
640845,52457,prior,4,2,13,16.0
1638631,52457,train,5,1,10,30.0
3307354,52498,prior,1,2,13,
2104636,52498,prior,2,2,12,7.0
2391864,52498,prior,3,1,9,6.0
791395,52498,prior,4,4,11,10.0
3072094,52498,prior,5,1,16,11.0
1510229,52498,prior,6,2,7,30.0
3060627,52498,prior,7,2,17,14.0
697209,52498,prior,8,3,15,15.0
12268,52498,prior,9,1,16,5.0
1645761,52498,train,10,2,15,1.0
3138854,52507,prior,1,4,11,
429717,52507,prior,2,6,14,16.0
2388920,52507,prior,3,5,10,6.0
410887,52507,train,4,4,10,13.0
3248660,52542,prior,1,0,4,
414933,52542,prior,2,1,18,30.0
2636116,52542,prior,3,1,14,30.0
3229566,52542,prior,4,6,16,30.0
3086655,52542,train,5,1,22,30.0
1205024,52630,prior,1,3,14,
2596119,52630,prior,2,6,12,10.0
1308415,52630,prior,3,6,13,7.0
914837,52630,prior,4,6,15,7.0
82433,52630,prior,5,6,13,7.0
2891533,52630,prior,6,0,14,22.0
1977287,52630,prior,7,5,11,12.0
440197,52630,prior,8,0,15,9.0
2845079,52630,prior,9,5,18,5.0
469539,52630,prior,10,4,14,13.0
364703,52630,prior,11,5,17,15.0
2304664,52630,prior,12,0,13,23.0
1276862,52630,prior,13,0,16,7.0
1795070,52630,prior,14,0,14,7.0
2636384,52630,prior,15,5,17,30.0
390009,52630,prior,16,0,14,16.0
2610704,52630,train,17,0,13,30.0
3378776,52721,prior,1,1,10,
2912565,52721,prior,2,6,10,5.0
847953,52721,prior,3,2,10,10.0
628781,52721,prior,4,0,17,5.0
2614994,52721,prior,5,1,11,8.0
3076852,52721,prior,6,1,10,7.0
666829,52721,prior,7,0,18,6.0
425966,52721,prior,8,1,11,8.0
1641260,52721,prior,9,5,13,11.0
531596,52721,prior,10,1,12,10.0
2800737,52721,prior,11,1,17,14.0
2106577,52721,prior,12,6,15,5.0
2911032,52721,prior,13,0,13,22.0
2944103,52721,prior,14,1,12,15.0
1769901,52721,prior,15,1,12,7.0
1591950,52721,prior,16,0,11,6.0
794758,52721,prior,17,0,14,14.0
405768,52721,prior,18,0,20,0.0
436912,52721,prior,19,0,15,7.0
947310,52721,prior,20,6,9,20.0
3022729,52721,prior,21,3,10,11.0
1047405,52721,prior,22,1,11,19.0
1440327,52721,prior,23,6,11,5.0
135914,52721,prior,24,1,10,9.0
3110918,52721,prior,25,2,20,15.0
2093040,52721,prior,26,6,9,11.0
1041667,52721,prior,27,3,9,30.0
2634643,52721,prior,28,2,12,13.0
1802182,52721,prior,29,0,13,12.0
1669968,52721,prior,30,6,10,6.0
2923359,52721,prior,31,0,15,8.0
1253340,52721,prior,32,5,10,19.0
551046,52721,train,33,0,11,16.0
978778,52759,prior,1,6,12,
867485,52759,prior,2,2,13,24.0
515575,52759,prior,3,6,11,11.0
3191321,52759,prior,4,6,11,7.0
709713,52759,prior,5,1,9,2.0
1839506,52759,prior,6,2,12,8.0
1476636,52759,prior,7,0,11,5.0
771857,52759,prior,8,4,10,11.0
1417573,52759,prior,9,6,16,30.0
294880,52759,prior,10,1,11,30.0
268990,52759,prior,11,6,14,5.0
1445350,52759,prior,12,0,11,1.0
2153633,52759,prior,13,1,13,1.0
3235850,52759,prior,14,4,16,3.0
2274236,52759,prior,15,6,16,9.0
41614,52759,prior,16,1,14,9.0
812502,52759,prior,17,1,17,7.0
1385354,52759,prior,18,4,15,3.0
2531740,52759,prior,19,4,17,7.0
339124,52759,prior,20,1,17,4.0
902085,52759,prior,21,5,19,4.0
99936,52759,prior,22,3,19,5.0
638049,52759,train,23,6,14,10.0
2255202,52774,prior,1,4,9,
2717993,52774,prior,2,2,15,5.0
3247842,52774,prior,3,1,10,6.0
3271369,52774,prior,4,3,16,2.0
1373893,52774,prior,5,6,6,3.0
2304307,52774,prior,6,4,10,5.0
828671,52774,prior,7,3,17,6.0
2251151,52774,prior,8,2,7,6.0
404128,52774,prior,9,1,9,6.0
2334253,52774,prior,10,5,10,4.0
421204,52774,prior,11,5,13,7.0
350162,52774,prior,12,5,10,7.0
299339,52774,prior,13,1,6,17.0
2476771,52774,prior,14,5,9,4.0
2063372,52774,prior,15,5,7,7.0
2408968,52774,prior,16,0,19,23.0
2256774,52774,prior,17,3,22,3.0
1242583,52774,prior,18,3,17,7.0
1438721,52774,prior,19,2,16,6.0
2645865,52774,prior,20,5,17,3.0
1872605,52774,prior,21,5,13,7.0
2897370,52774,prior,22,2,14,4.0
1397292,52774,prior,23,1,18,6.0
115912,52774,prior,24,6,9,5.0
2274677,52774,prior,25,5,18,6.0
1475404,52774,prior,26,5,17,7.0
1442902,52774,prior,27,3,18,5.0
2258749,52774,prior,28,5,18,9.0
695328,52774,prior,29,4,17,6.0
2558088,52774,prior,30,1,0,18.0
1499143,52774,prior,31,5,17,4.0
2044302,52774,prior,32,5,16,7.0
1116902,52774,prior,33,4,18,6.0
2356204,52774,prior,34,1,17,11.0
1538768,52774,prior,35,4,18,3.0
2151353,52774,prior,36,3,17,6.0
2416793,52774,prior,37,3,19,7.0
2316799,52774,prior,38,3,16,7.0
951499,52774,train,39,5,17,9.0
3397644,52776,prior,1,4,10,
3064174,52776,prior,2,4,9,7.0
277506,52776,prior,3,3,12,6.0
612609,52776,prior,4,3,12,0.0
751556,52776,prior,5,3,18,7.0
1728085,52776,prior,6,3,17,7.0
1259139,52776,prior,7,5,13,9.0
2594833,52776,prior,8,5,11,7.0
2046191,52776,prior,9,2,13,4.0
1052941,52776,prior,10,3,10,15.0
525006,52776,prior,11,3,13,7.0
2374188,52776,prior,12,5,11,2.0
2802843,52776,prior,13,3,8,5.0
195641,52776,prior,14,3,8,0.0
110814,52776,prior,15,4,13,1.0
572781,52776,prior,16,3,8,6.0
3246894,52776,prior,17,5,10,9.0
3189160,52776,prior,18,5,9,7.0
1613011,52776,prior,19,4,8,6.0
1215647,52776,prior,20,3,17,13.0
420875,52776,prior,21,5,17,9.0
2633750,52776,prior,22,1,15,3.0
82845,52776,prior,23,2,16,1.0
2487042,52776,prior,24,5,8,24.0
1365257,52776,prior,25,5,14,0.0
182432,52776,prior,26,5,8,7.0
1824106,52776,prior,27,4,9,6.0
1192352,52776,prior,28,4,14,7.0
3273307,52776,prior,29,4,13,7.0
3113535,52776,prior,30,3,11,6.0
1260200,52776,prior,31,3,11,0.0
3350708,52776,prior,32,3,11,7.0
1014458,52776,prior,33,0,13,4.0
3412292,52776,prior,34,4,13,11.0
2908504,52776,prior,35,4,13,0.0
125401,52776,prior,36,4,9,7.0
2021832,52776,prior,37,4,8,7.0
2857145,52776,prior,38,4,10,7.0
1009990,52776,prior,39,3,9,6.0
2715030,52776,prior,40,3,8,7.0
625589,52776,prior,41,4,15,8.0
2959840,52776,prior,42,4,15,0.0
2620115,52776,prior,43,4,20,7.0
1666095,52776,train,44,2,12,5.0
3143585,52880,prior,1,6,12,
2446448,52880,prior,2,1,11,16.0
452215,52880,prior,3,1,18,21.0
1123863,52880,prior,4,3,11,16.0
2132369,52880,prior,5,3,11,14.0
2027148,52880,prior,6,0,14,11.0
2862970,52880,prior,7,2,12,16.0
902680,52880,prior,8,1,14,13.0
2880715,52880,prior,9,3,12,9.0
2441854,52880,prior,10,6,15,10.0
635233,52880,prior,11,4,10,19.0
3324900,52880,prior,12,1,11,18.0
2353345,52880,prior,13,5,13,11.0
1781009,52880,prior,14,5,16,0.0
1882081,52880,prior,15,1,15,10.0
472606,52880,prior,16,1,11,7.0
2591406,52880,prior,17,1,13,0.0
2108150,52880,prior,18,3,6,16.0
868358,52880,prior,19,2,6,6.0
1549917,52880,prior,20,2,10,14.0
3070834,52880,prior,21,6,10,11.0
3179805,52880,prior,22,4,8,19.0
2762874,52880,prior,23,3,12,13.0
2242294,52880,prior,24,1,10,12.0
1163857,52880,prior,25,1,12,14.0
2580252,52880,prior,26,5,16,11.0
718085,52880,prior,27,1,11,10.0
2694751,52880,prior,28,1,13,14.0
1654344,52880,train,29,4,8,10.0
2488622,52886,prior,1,6,17,
1025382,52886,prior,2,5,11,6.0
2664013,52886,prior,3,2,21,11.0
1500006,52886,prior,4,0,12,5.0
2770884,52886,prior,5,1,18,1.0
646537,52886,prior,6,4,9,10.0
1661872,52886,prior,7,6,18,2.0
2785631,52886,prior,8,5,9,20.0
2968284,52886,prior,9,2,10,4.0
3093956,52886,prior,10,0,12,5.0
1786020,52886,prior,11,0,13,14.0
3179792,52886,prior,12,1,15,1.0
1256864,52886,prior,13,5,10,4.0
324940,52886,prior,14,0,9,9.0
6569,52886,prior,15,6,10,20.0
1382802,52886,prior,16,6,15,7.0
754007,52886,prior,17,1,15,9.0
2551078,52886,prior,18,3,11,2.0
814830,52886,prior,19,4,15,8.0
186967,52886,prior,20,3,12,6.0
1372091,52886,prior,21,2,12,6.0
642109,52886,prior,22,4,14,30.0
266515,52886,prior,23,4,12,7.0
2214702,52886,prior,24,1,13,18.0
1895822,52886,prior,25,4,10,3.0
1716102,52886,prior,26,4,9,14.0
2130871,52886,prior,27,2,12,5.0
1217057,52886,prior,28,5,11,3.0
1039030,52886,prior,29,4,14,13.0
181829,52886,prior,30,2,12,19.0
1070802,52886,prior,31,2,13,0.0
1453410,52886,prior,32,4,16,9.0
2099564,52886,prior,33,6,10,2.0
838091,52886,prior,34,3,10,4.0
1783338,52886,prior,35,4,12,8.0
2152137,52886,prior,36,2,12,5.0
2626281,52886,prior,37,0,12,5.0
2326382,52886,prior,38,0,12,7.0
1878026,52886,prior,39,2,12,2.0
417009,52886,prior,40,5,12,10.0
798856,52886,prior,41,4,16,6.0
1915366,52886,prior,42,0,15,10.0
2450578,52886,prior,43,4,13,4.0
2317754,52886,prior,44,0,16,3.0
525979,52886,prior,45,5,8,5.0
3256409,52886,prior,46,2,17,4.0
3299461,52886,prior,47,6,9,4.0
389113,52886,train,48,0,10,8.0
2972213,52924,prior,1,0,11,
3046165,52924,prior,2,6,14,6.0
3243912,52924,prior,3,6,9,7.0
1629193,52924,prior,4,6,14,7.0
222713,52924,prior,5,5,13,13.0
3219487,52924,prior,6,3,18,12.0
1810121,52924,prior,7,3,20,14.0
3146697,52924,prior,8,0,20,11.0
1949387,52924,prior,9,0,9,14.0
403790,52924,prior,10,6,11,6.0
2171885,52924,prior,11,4,14,12.0
3068163,52924,prior,12,0,10,3.0
1070792,52924,prior,13,0,11,7.0
354417,52924,prior,14,2,19,9.0
1629260,52924,prior,15,6,10,11.0
1360094,52924,prior,16,6,9,7.0
2505308,52924,prior,17,6,20,7.0
3401794,52924,prior,18,6,15,14.0
1345362,52924,prior,19,0,12,8.0
2734364,52924,prior,20,0,12,7.0
114025,52924,prior,21,0,9,7.0
1328434,52924,prior,22,6,15,6.0
1541629,52924,prior,23,6,11,14.0
1381936,52924,prior,24,5,14,6.0
1500615,52924,prior,25,6,18,8.0
326705,52924,prior,26,0,12,8.0
2217665,52924,prior,27,0,12,28.0
3274810,52924,prior,28,0,12,7.0
621635,52924,prior,29,0,19,14.0
2940296,52924,prior,30,6,2,13.0
1270302,52924,prior,31,3,18,30.0
426065,52924,prior,32,6,12,24.0
2064479,52924,prior,33,6,8,7.0
259018,52924,train,34,5,17,6.0
2380117,52945,prior,1,3,17,
2167523,52945,prior,2,5,12,9.0
1282079,52945,prior,3,1,10,3.0
2653951,52945,train,4,2,9,8.0
3335557,52976,prior,1,0,18,
1807874,52976,prior,2,2,7,9.0
1282056,52976,prior,3,6,16,11.0
554131,52976,prior,4,0,11,1.0
2107419,52976,prior,5,3,11,3.0
928996,52976,prior,6,4,11,8.0
749205,52976,prior,7,5,17,1.0
1887069,52976,prior,8,0,15,2.0
3039557,52976,prior,9,0,12,14.0
3275319,52976,prior,10,1,14,1.0
236389,52976,train,11,4,11,17.0
1425469,52984,prior,1,1,11,
650125,52984,prior,2,1,10,21.0
1934463,52984,prior,3,1,10,7.0
2232442,52984,prior,4,2,10,8.0
2136344,52984,prior,5,1,15,20.0
1548044,52984,prior,6,3,17,23.0
1017552,52984,prior,7,3,10,7.0
321429,52984,prior,8,4,9,8.0
1960410,52984,prior,9,1,11,11.0
1690068,52984,prior,10,1,10,7.0
1251063,52984,prior,11,5,11,18.0
771790,52984,prior,12,1,16,3.0
2181539,52984,prior,13,1,10,30.0
756722,52984,prior,14,0,18,13.0
2240507,52984,prior,15,1,10,8.0
2707045,52984,prior,16,2,14,8.0
892473,52984,prior,17,1,12,27.0
95761,52984,prior,18,1,18,28.0
654779,52984,train,19,1,10,14.0
2371644,53034,prior,1,3,16,
1362544,53034,prior,2,5,9,30.0
1970502,53034,prior,3,0,9,30.0
119093,53034,prior,4,2,15,30.0
3011548,53034,train,5,5,13,3.0
3416529,53040,prior,1,6,14,
2025697,53040,prior,2,2,17,30.0
2251291,53040,prior,3,4,8,9.0
800225,53040,prior,4,6,16,16.0
2517998,53040,prior,5,5,10,30.0
1795503,53040,train,6,5,9,30.0
969385,53045,prior,1,5,11,
1393140,53045,prior,2,5,9,21.0
2978747,53045,prior,3,5,11,7.0
218927,53045,prior,4,6,11,30.0
2181326,53045,prior,5,5,13,30.0
947596,53045,train,6,5,14,30.0
2528625,53096,prior,1,3,17,
38740,53096,prior,2,5,9,16.0
911377,53096,prior,3,4,17,6.0
657058,53096,prior,4,1,19,25.0
1115070,53096,prior,5,5,19,18.0
861435,53096,prior,6,5,17,28.0
1017668,53096,prior,7,5,22,21.0
3276652,53096,prior,8,2,16,11.0
2127388,53096,prior,9,2,19,30.0
2962175,53096,prior,10,2,8,30.0
507055,53096,prior,11,3,22,30.0
18997,53096,prior,12,6,9,10.0
1414725,53096,prior,13,2,7,17.0
1512331,53096,prior,14,4,9,23.0
2713943,53096,prior,15,0,19,17.0
2017795,53096,prior,16,6,12,13.0
1474125,53096,train,17,4,15,19.0
1558200,53132,prior,1,3,14,
1112812,53132,prior,2,3,11,30.0
704501,53132,prior,3,3,14,21.0
2279594,53132,prior,4,3,16,30.0
1046974,53132,train,5,3,13,14.0
727724,53141,prior,1,3,11,
1987319,53141,prior,2,6,7,10.0
2556645,53141,prior,3,6,19,0.0
2303006,53141,prior,4,3,9,30.0
110328,53141,prior,5,4,14,22.0
458709,53141,train,6,1,12,30.0
2268817,53144,prior,1,5,12,
735825,53144,prior,2,1,12,30.0
3250696,53144,prior,3,2,13,30.0
1940674,53144,prior,4,0,13,30.0
195606,53144,prior,5,4,16,30.0
404472,53144,prior,6,1,10,30.0
2852770,53144,train,7,1,19,30.0
2337615,53202,prior,1,3,11,
2648291,53202,prior,2,0,11,30.0
3354298,53202,prior,3,5,11,30.0
103242,53202,prior,4,0,4,30.0
3377211,53202,prior,5,5,17,12.0
735661,53202,prior,6,6,12,15.0
612689,53202,prior,7,6,7,30.0
1448954,53202,train,8,3,9,30.0
3335950,53213,prior,1,1,9,
685968,53213,prior,2,5,21,18.0
1210414,53213,prior,3,5,22,7.0
2743986,53213,prior,4,5,14,7.0
2879891,53213,prior,5,3,23,19.0
913756,53213,prior,6,4,15,15.0
70590,53213,prior,7,4,20,0.0
1691543,53213,prior,8,2,20,26.0
1482908,53213,prior,9,3,7,30.0
727605,53213,train,10,0,10,30.0
1537069,53313,prior,1,4,17,
1319372,53313,prior,2,1,10,30.0
1438409,53313,prior,3,5,10,30.0
89891,53313,prior,4,0,14,23.0
2504859,53313,prior,5,6,10,6.0
2240177,53313,prior,6,4,15,30.0
2608642,53313,prior,7,6,17,2.0
758092,53313,prior,8,2,16,3.0
2680164,53313,train,9,0,14,19.0
763283,53320,prior,1,0,10,
2882479,53320,prior,2,0,10,28.0
2238624,53320,prior,3,0,9,21.0
958435,53320,prior,4,0,10,21.0
2371315,53320,train,5,1,12,30.0
1561219,53400,prior,1,2,21,
1335450,53400,prior,2,3,14,29.0
2572590,53400,prior,3,2,0,30.0
359585,53400,prior,4,3,19,22.0
2063210,53400,prior,5,2,17,27.0
2187945,53400,prior,6,6,12,25.0
1783437,53400,train,7,0,14,30.0
1979706,53407,prior,1,3,9,
3302023,53407,prior,2,4,20,1.0
3192422,53407,prior,3,2,18,5.0
1777090,53407,prior,4,5,11,3.0
2696432,53407,prior,5,3,16,5.0
3110612,53407,prior,6,5,7,2.0
1387046,53407,prior,7,3,11,5.0
1206483,53407,prior,8,5,19,2.0
1027236,53407,prior,9,5,11,7.0
171115,53407,prior,10,3,7,5.0
2504641,53407,prior,11,6,8,3.0
2113853,53407,prior,12,3,8,4.0
959109,53407,prior,13,2,13,6.0
3034020,53407,prior,14,3,18,1.0
714700,53407,prior,15,0,10,4.0
3075869,53407,prior,16,3,8,3.0
926283,53407,prior,17,3,13,7.0
746534,53407,prior,18,2,15,6.0
3141957,53407,prior,19,5,14,3.0
611012,53407,prior,20,5,8,7.0
2083772,53407,prior,21,5,11,0.0
2277394,53407,prior,22,3,10,5.0
2559202,53407,prior,23,5,19,2.0
2222776,53407,prior,24,3,7,5.0
1282225,53407,train,25,5,7,2.0
1217536,53474,prior,1,4,8,
1848162,53474,prior,2,5,15,8.0
3192028,53474,prior,3,2,14,11.0
41259,53474,prior,4,0,13,19.0
1499703,53474,prior,5,3,19,10.0
1569842,53474,prior,6,5,12,16.0
3181213,53474,prior,7,3,13,5.0
2714607,53474,prior,8,5,12,30.0
3382965,53474,prior,9,2,9,11.0
1642143,53474,prior,10,4,17,2.0
648105,53474,prior,11,5,15,8.0
723251,53474,prior,12,1,17,3.0
948715,53474,prior,13,5,13,4.0
698863,53474,prior,14,2,16,4.0
2003241,53474,prior,15,1,20,13.0
2668634,53474,prior,16,3,18,9.0
778987,53474,prior,17,1,8,12.0
267701,53474,prior,18,2,10,1.0
1884000,53474,prior,19,3,16,8.0
1302433,53474,prior,20,0,9,4.0
2773251,53474,prior,21,5,10,5.0
408381,53474,prior,22,1,14,10.0
2192801,53474,prior,23,1,11,7.0
2303878,53474,prior,24,4,9,3.0
646003,53474,prior,25,6,19,2.0
645175,53474,prior,26,5,7,6.0
707168,53474,prior,27,5,11,0.0
2282699,53474,prior,28,0,18,2.0
2463214,53474,prior,29,5,12,5.0
1616497,53474,prior,30,0,19,2.0
582905,53474,prior,31,4,20,4.0
1531141,53474,prior,32,2,11,26.0
3027828,53474,prior,33,5,12,3.0
499160,53474,prior,34,3,17,5.0
952253,53474,prior,35,6,22,3.0
1322419,53474,prior,36,1,17,2.0
454052,53474,prior,37,3,11,2.0
